id_provincia,link_coche,fecha_extraccion,kilometraje,id_concesionario,id_distintivo_ambiental,garantia,precio_contado,precio_nuevo,largo,ancho,alto,capacidad_maletero,num_plazas,batalla,peso,num_puertas,consumo_medio,consumo_carretera,consumo_urbano,deposito,combustible,cilindrada,tipo_cambio,id_traccion,num_marchas,potencia_kw,potencia_cv,par,velocidad_max,aceleracion,mes_matriculacion,ano_matriculacion,co2,num_cilindros,id_sobrealimentacion,id_marca,id_modelo
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-200-7g-dct-2-ref14681382,25/11/2024,10177,STERN MOTOR,ECO,36.0,43800.0,46503.0,4412.0,1834.0,1616.0,425.0,5,2729,2070,5,,,,43.0,Gasolina,1332,Automático,delantera,7,120,163,250,210,8.9,12,2023,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14683818,25/11/2024,7593,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,12,2023,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-c-ocasion/c-300-de-9g-tronic-ref14678384,25/11/2024,11565,STERN MOTOR,0 EMISIONES,36.0,64000.0,68749.0,4751.0,1820.0,1446.0,315.0,5,2865,2675,4,,,,50.0,Híbrido Enchufable,1993,Automático,trasera,9,230,313,550,243,6.2,4,2024,,4,Turbo,MERCEDES-BENZ,CLASE C
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-200d-8g-dct-1-ref14535517,25/11/2024,19460,STERN MOTOR,C,36.0,34800.0,43437.0,4428.0,1796.0,1440.0,345.0,5,2729,2010,5,,,,43.0,Diesel,1950,Automático,delantera,8,110,150,320,220,8.3,5,2023,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-200d-8g-dct-1-ref14678383,25/11/2024,23668,STERN MOTOR,C,36.0,34800.0,43437.0,4428.0,1796.0,1440.0,345.0,5,2729,2010,5,,,,43.0,Diesel,1950,Automático,delantera,8,110,150,320,220,8.3,6,2023,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-eqa-km0/eqa-250-2-ref14681375,25/11/2024,7,STERN MOTOR,0 EMISIONES,36.0,51100.0,57031.0,4463.0,1834.0,1608.0,340.0,5,2729,2470,5,,,,,Eléctrico,,Automático,delantera,1,140,190,385,160,8.6,4,2024,,,,MERCEDES-BENZ,EQA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-b-ocasion/b-200d-8g-dct-ref14515662,25/11/2024,83697,STERN MOTOR,C,24.0,27000.0,38112.0,4419.0,1796.0,1562.0,455.0,5,2699,2075,5,,,,43.0,Diesel,1950,Automático,delantera,8,110,150,320,219,8.3,6,2020,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE B
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-b-ocasion/b-200d-1-ref14430399,25/11/2024,10161,STERN MOTOR,C,24.0,41300.0,44376.0,4419.0,1796.0,1562.0,445.0,5,2729,2090,5,,,,43.0,Diesel,1950,Automático,delantera,8,110,150,320,219,8.5,4,2024,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE B
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-tourer-110cdi-base-1-ref14418270,25/11/2024,55870,STERN MOTOR,C,24.0,26300.0,27689.0,4498.0,1919.0,1813.0,517.0,5,2716,2174,5,,,,56.0,Diesel,1461,Manual,delantera,6,70,95,260,164,15.5,1,2022,,4,Turbo,MERCEDES-BENZ,CITAN
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-gls-km0/gls-450-4matic-1-ref14515660,25/11/2024,5,STERN MOTOR,ECO,36.0,124000.0,123095.0,5209.0,1956.0,1823.0,355.0,7,3135,3220,5,,,,90.0,Gasolina,2999,Automático,total permanente,9,280,381,500,250,6.1,8,2024,,6,Turbo,MERCEDES-BENZ,CLASE GLS
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-amg-gt-km0/amg-gt-coupe-63-s-4matic-2-ref14463316,25/11/2024,5,STERN MOTOR,C,36.0,235500.0,216950.0,4728.0,1984.0,1354.0,351.0,2,2700,2160,3,,,,70.0,Gasolina,3982,Automático,total permanente,9,430,585,800,315,3.2,8,2024,,8,Turbo,MERCEDES-BENZ,AMG GT
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-c-km0/c-200-9g-tronic-1-ref14485648,25/11/2024,19,STERN MOTOR,ECO,36.0,53000.0,52695.0,4751.0,1820.0,1437.0,455.0,5,2865,2265,4,,,,66.0,Gasolina,1496,Automático,trasera,9,150,204,300,246,7.3,4,2024,,4,Turbo,MERCEDES-BENZ,CLASE C
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14678376,25/11/2024,7513,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,2,2024,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-tourer-110cdi-base-1-ref14741333,25/11/2024,22647,STERN MOTOR,C,24.0,29300.0,27689.0,4498.0,1919.0,1813.0,517.0,5,2716,2174,5,,,,56.0,Diesel,1461,Manual,delantera,6,70,95,260,164,15.5,2,2023,,4,Turbo,MERCEDES-BENZ,CITAN
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-sl-km0/amg-sl-55-4matic-aut-ref14665427,25/11/2024,16,STERN MOTOR,ECO,36.0,185690.0,193576.0,4705.0,1915.0,1354.0,213.0,2,2700,2320,2,,,,70.0,Gasolina,3982,Automático,total permanente,9,350,476,700,295,3.9,10,2024,,8,Turbo,MERCEDES-BENZ,CLASE SL
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14665436,25/11/2024,6410,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,2,2024,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-eqa-ocasion/eqa-250-1-ref14698704,25/11/2024,5049,STERN MOTOR,0 EMISIONES,36.0,42400.0,57031.0,4463.0,1834.0,1608.0,340.0,5,2729,2470,5,,,,,Eléctrico,,Automático,delantera,1,140,190,375,160,8.9,12,2023,,,,MERCEDES-BENZ,EQA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gle-ocasion/gle-coupe-400d-4matic-aut-ref14678372,25/11/2024,39096,STERN MOTOR,C,24.0,83400.0,104413.0,4939.0,2010.0,1730.0,655.0,5,2915,3040,5,6.9,4.8,8.8,85.0,Diesel,2925,Automático,total permanente,9,243,330,700,240,5.7,4,2022,183.0,6,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLE
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-b-ocasion/b-200-5-ref14754742,25/11/2024,11449,STERN MOTOR,ECO,36.0,41500.0,44630.0,4419.0,1796.0,1562.0,455.0,5,2729,2000,5,,,,43.0,Gasolina,1332,Automático,delantera,7,120,163,270,223,8.4,4,2024,,4,Turbo,MERCEDES-BENZ,CLASE B
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-220d-4matic-ref14665430,25/11/2024,87498,STERN MOTOR,C,12.0,33300.0,49100.0,4656.0,1890.0,1644.0,550.0,5,2873,2500,5,5.0,4.7,5.5,57.0,Diesel,2143,Automático,total permanente,9,125,170,400,210,8.3,3,2017,129.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-250-4matic-8g-dct-ref14746186,25/11/2024,18374,STERN MOTOR,ECO,36.0,42300.0,58499.0,4428.0,1796.0,1445.0,350.0,5,2729,2060,5,,,,51.0,Gasolina,1991,Automático,total permanente,8,165,224,350,250,6.3,4,2023,,4,Turbo,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14665437,25/11/2024,6525,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,2,2024,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14698705,25/11/2024,7695,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,12,2023,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14678375,25/11/2024,7476,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,2,2024,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-eqb-ocasion/eqb-300-4matic-ref14790254,25/11/2024,15286,STERN MOTOR,0 EMISIONES,36.0,48200.0,61063.0,4684.0,1834.0,1667.0,495.0,5,2829,2580,5,,,,,Eléctrico,,Automático,total permanente,1,168,228,390,160,8.0,7,2023,,,,MERCEDES-BENZ,EQB
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cle-ocasion/cle-220d-9g-dct-ref14737142,25/11/2024,6608,STERN MOTOR,ECO,36.0,71300.0,61209.0,4850.0,1861.0,1423.0,420.0,5,2865,2345,2,,,,66.0,Diesel,1993,Automático,trasera,9,145,197,440,238,7.5,1,2024,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE CLE
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-200-4matic-9g-tronic-ref14698702,25/11/2024,20082,STERN MOTOR,ECO,24.0,44700.0,55545.0,4658.0,1890.0,1644.0,550.0,5,2873,2400,5,,,,66.0,Gasolina,1991,Automático,total permanente,9,145,197,320,215,7.9,8,2020,,4,Turbo,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gle-ocasion/gle-coupe-400d-4matic-aut-ref14701581,25/11/2024,81469,STERN MOTOR,C,24.0,73300.0,104413.0,4939.0,2010.0,1730.0,655.0,5,2915,3040,5,6.9,4.8,8.8,85.0,Diesel,2925,Automático,total permanente,9,243,330,700,240,5.7,10,2020,183.0,6,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLE
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-coupe300d-4matic-9g-tronic-ref14737143,25/11/2024,107346,STERN MOTOR,C,24.0,45750.0,65000.0,4742.0,1890.0,1602.0,500.0,5,2873,2530,5,5.8,4.1,7.5,66.0,Diesel,1950,Automático,total permanente,9,180,245,500,233,6.6,6,2020,152.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gle-ocasion/gle-350d-4matic-ref14698703,25/11/2024,125325,STERN MOTOR,C,12.0,36800.0,70600.0,4819.0,1935.0,1796.0,690.0,5,2915,2950,5,7.5,6.8,8.8,93.0,Diesel,2987,Automático,total permanente,9,190,258,620,225,7.1,2,2017,191.0,6,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLE
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cla-ocasion/cla-200d-3-ref14790255,25/11/2024,8307,STERN MOTOR,C,36.0,38300.0,45564.0,4688.0,1830.0,1427.0,445.0,5,2729,2085,4,,,,43.0,Diesel,1950,Automático,delantera,8,110,150,320,226,8.5,2,2024,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE CLA
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-glc-km0/glc-300de-4matic-ref14800204,25/11/2024,4645,STERN MOTOR,0 EMISIONES,36.0,79850.0,68000.0,4716.0,1920.0,1647.0,470.0,5,2888,2920,5,,,,62.0,Híbrido Enchufable,1993,Automático,total permanente,9,245,333,750,217,6.4,6,2024,,4,Turbo,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-a-km0/a-250e-8g-dct-1-ref14665428,25/11/2024,2463,STERN MOTOR,0 EMISIONES,36.0,39500.0,50804.0,4428.0,1796.0,1452.0,310.0,5,2729,2170,4,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,225,7.4,6,2024,,4,Turbo,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cla-ocasion/cla-45-s-amg-speedshift-4matic-8g-dct-ref14805708,25/11/2024,10872,STERN MOTOR,ECO,36.0,79800.0,85365.0,4701.0,1857.0,1413.0,460.0,5,2729,2175,4,,,,51.0,Gasolina,1991,Automático,total permanente,8,310,422,500,270,4.1,8,2023,,4,,MERCEDES-BENZ,CLASE CLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cla-ocasion/cla-35-amg-4matic-7g-dct-ref14800208,25/11/2024,38219,STERN MOTOR,C,24.0,49500.0,65636.0,4695.0,1834.0,1404.0,460.0,5,2729,2115,4,7.2,5.4,9.4,51.0,Gasolina,1991,Automático,total permanente,7,225,306,400,250,4.9,11,2022,165.0,4,,MERCEDES-BENZ,CLASE CLA
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-cla-km0/cla-250e-8g-dct-1-ref14737129,25/11/2024,1796,STERN MOTOR,0 EMISIONES,36.0,49900.0,52100.0,4688.0,1830.0,1450.0,395.0,5,2729,2215,4,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,270,229,7.6,6,2024,,4,Turbo,MERCEDES-BENZ,CLASE CLA
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-gla-km0/gla-200-7g-dct-2-ref14800205,25/11/2024,3361,STERN MOTOR,ECO,36.0,45800.0,46503.0,4412.0,1834.0,1616.0,425.0,5,2729,2070,5,,,,43.0,Gasolina,1332,Automático,delantera,7,120,163,250,210,8.9,7,2024,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-km0/km-0/mercedes-benz-clase-c-km0/c-estate-220d-9g-tronic-1-ref14746183,25/11/2024,2515,STERN MOTOR,ECO,36.0,54200.0,55858.0,4751.0,1820.0,1454.0,490.0,5,2840,2400,5,,,,66.0,Diesel,1992,Automático,trasera,9,147,200,440,242,7.4,6,2024,,4,Turbo,MERCEDES-BENZ,CLASE C
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-tourer-110cdi-base-1-ref14588531,25/11/2024,29060,STERN MOTOR,C,24.0,28800.0,27689.0,4498.0,1919.0,1813.0,517.0,5,2716,2174,5,,,,56.0,Diesel,1461,Manual,delantera,6,70,95,260,164,15.5,6,2023,,4,Turbo,MERCEDES-BENZ,CITAN
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-180d-8g-dct-1-ref14737139,25/11/2024,6070,STERN MOTOR,C,36.0,40200.0,41862.0,4428.0,1796.0,1440.0,345.0,5,2729,2010,5,,,,43.0,Diesel,1950,Automático,delantera,8,85,116,280,202,9.7,7,2024,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-amg-gt-ocasion/amg-gt-s-ref14737136,25/11/2024,70416,STERN MOTOR,C,12.0,87500.0,167365.0,4546.0,1939.0,1288.0,,2,2630,1890,3,9.6,7.9,12.5,75.0,Gasolina,3982,Automático,trasera,7,375,510,650,310,3.8,5,2015,224.0,8,Turbo,MERCEDES-BENZ,AMG GT
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gle-ocasion/gle-coupe-400e-4matic-aut-ref14737134,25/11/2024,5326,STERN MOTOR,0 EMISIONES,36.0,97500.0,104979.0,4941.0,2018.0,1716.0,510.0,5,2935,3180,5,,,,65.0,Híbrido Enchufable,1999,Automático,total permanente,9,280,381,650,210,6.1,6,2024,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLE
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-tourer-110cdi-base-1-ref14588530,25/11/2024,13676,STERN MOTOR,C,24.0,29800.0,27689.0,4498.0,1919.0,1813.0,517.0,5,2716,2174,5,,,,56.0,Diesel,1461,Manual,delantera,6,70,95,260,164,15.5,2,2023,,4,Turbo,MERCEDES-BENZ,CITAN
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-coupe-43-amg-4matic-speedshift-tct-9g-ref14794926,25/11/2024,83300,STERN MOTOR,C,24.0,63500.0,87498.0,4729.0,1931.0,1585.0,500.0,5,2873,2460,5,10.2,7.1,13.2,66.0,Gasolina,2996,Automático,total permanente,9,287,390,520,250,4.9,5,2020,232.0,6,Turbo,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-300d-4matic-9g-tronic-ref14588529,25/11/2024,93103,STERN MOTOR,C,24.0,41800.0,59961.0,4658.0,1890.0,1644.0,550.0,5,2873,2510,5,5.7,4.0,7.4,66.0,Diesel,1950,Automático,total permanente,9,180,245,500,231,6.5,2,2020,151.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLC
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-2-0tdi-highline-bmt-ref14352253,25/11/2024,170000,COCHES AMB,B,12.0,12950.0,33080.0,4769.0,1820.0,1470.0,565.0,5,2712,2100,4,4.6,3.7,6.0,70.0,Diesel,1968,Manual,delantera,6,103,140,320,211,9.8,2,2012,119.0,4,Turbo de geometría variable,VOLKSWAGEN,PASSAT
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-220d-4matic-9g-tronic-ref14794925,25/11/2024,49948,STERN MOTOR,C,24.0,46800.0,55136.0,4658.0,1890.0,1644.0,550.0,5,2873,2500,5,5.2,3.6,6.8,66.0,Diesel,1950,Automático,total permanente,9,143,194,400,215,7.9,5,2021,137.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-250e-1-ref14610305,25/11/2024,8517,STERN MOTOR,0 EMISIONES,36.0,43800.0,55550.0,4412.0,1834.0,1609.0,385.0,5,2729,2300,5,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,210,7.9,12,2023,,4,Turbo,MERCEDES-BENZ,CLASE GLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-c-ocasion/c-amg-43-4matic-aut-ref14737135,25/11/2024,10667,STERN MOTOR,ECO,36.0,85600.0,93146.0,4791.0,1824.0,1450.0,455.0,5,2865,2350,4,,,,66.0,Gasolina,1991,Automático,total permanente,9,300,408,500,250,4.6,4,2023,,4,Turbo,MERCEDES-BENZ,CLASE C
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cla-ocasion/cla-200d-4matic-ref14741336,25/11/2024,5426,STERN MOTOR,C,36.0,42800.0,46688.0,4688.0,1830.0,1444.0,460.0,5,2729,2115,4,4.5,3.0,5.6,51.0,Diesel,1950,Automático,total permanente,8,110,150,320,222,8.5,7,2024,120.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE CLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-g-ocasion/g-500-aut-ref14647460,25/11/2024,87161,STERN MOTOR,C,24.0,135500.0,158738.0,4817.0,1931.0,1969.0,454.0,5,2850,3150,5,,,,100.0,Gasolina,3982,Automático,total permanente,9,310,422,610,210,5.9,3,2020,,8,,MERCEDES-BENZ,CLASE G
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-250e-8g-dct-1-ref14800203,25/11/2024,6726,STERN MOTOR,0 EMISIONES,36.0,41800.0,50804.0,4428.0,1796.0,1452.0,310.0,5,2729,2170,4,,,,35.0,Híbrido Enchufable,1332,Automático,delantera,8,160,218,450,225,7.4,7,2024,,4,Turbo,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-180d-sedan-8g-dct-1-ref14737127,25/11/2024,5205,STERN MOTOR,C,36.0,39800.0,42827.0,4558.0,1796.0,1446.0,395.0,5,2729,2030,4,,,,43.0,Diesel,1950,Automático,delantera,8,85,116,280,206,9.9,7,2024,,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-v-ocasion/clase-v-200d-marco-polo-horizon-7g-tronic-ref14800200,25/11/2024,94053,STERN MOTOR,C,24.0,45800.0,55632.0,5140.0,1928.0,1980.0,,5,3200,3050,5,6.7,5.7,8.3,57.0,Diesel,2143,Automático,trasera,7,100,136,330,183,14.4,7,2020,176.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE V
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-35-amg-4matic-7g-dct-ref14800198,25/11/2024,36384,STERN MOTOR,C,36.0,54500.0,63181.0,4436.0,1797.0,1405.0,370.0,5,2729,2070,5,7.3,6.1,9.3,51.0,Gasolina,1991,Automático,total permanente,7,225,306,400,250,4.7,2,2022,167.0,4,Turbo,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-180d-7g-dct-1-ref14800199,25/11/2024,118831,STERN MOTOR,C,24.0,22750.0,33772.0,4419.0,1796.0,1440.0,360.0,5,2729,1935,5,3.9,3.9,4.7,43.0,Diesel,1461,Automático,delantera,7,85,116,260,202,10.5,4,2019,103.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE A
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-c-ocasion/c-200d-9g-tronic-2-ref14741335,25/11/2024,7782,STERN MOTOR,ECO,36.0,51800.0,49883.0,4751.0,1820.0,1437.0,,5,2865,2350,4,,,,66.0,Diesel,1992,Automático,trasera,9,120,163,380,230,7.7,7,2024,,4,Turbo,MERCEDES-BENZ,CLASE C
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gla-ocasion/gla-200cdi-urban-ref14805707,25/11/2024,113497,STERN MOTOR,C,12.0,18500.0,32307.0,4417.0,1804.0,1494.0,421.0,5,2699,2020,5,4.4,3.8,5.4,50.0,Diesel,2143,Manual,delantera,6,100,136,300,205,10.0,1,2015,110.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE GLA
Murcia,https://www.autocasion.com/coches-segunda-mano/skoda-octavia-ocasion/octavia-combi-2-0tdi-ambition-plus-85kw-ref12733678,25/11/2024,16200,SKOMOVIL MURCIA,C,12.0,24900.0,32743.0,4689.0,1829.0,1468.0,640.0,5,2686,1924,5,4.3,3.8,5.1,50.0,Diesel,1968,Manual,delantera,6,85,115,300,205,10.4,3,2023,93.0,4,Turbo de geometría variable,SKODA,OCTAVIA
Madrid,https://www.autocasion.com/coches-segunda-mano/bmw-serie-5-ocasion/530e-iperformance-ref14578759,25/11/2024,74000,COCHES AMB,0 EMISIONES,12.0,34950.0,63450.0,4936.0,1868.0,1483.0,410.0,5,2975,2420,4,1.7,,,46.0,Híbrido Enchufable,1998,Automático,trasera,8,185,251,420,235,6.1,4,2019,36.0,4,Turbo,BMW,SERIE 5
Barcelona,https://www.autocasion.com/coches-segunda-mano/porsche-macan-ocasion/macan-gts-aut-1-ref14886314,25/11/2024,55000,BOX SPORT BCN,C,12.0,94900.0,111643.0,4726.0,1927.0,1596.0,458.0,5,2807,2580,5,,,,65.0,Gasolina,2894,Automático,total permanente,7,324,440,550,272,4.5,1,2022,,6,Turbo,PORSCHE,MACAN
Madrid,https://www.autocasion.com/coches-segunda-mano/audi-a5-ocasion/a5-sportback-40-tfsi-s-line-s-tronic-ref14585279,25/11/2024,104000,COCHES AMB,ECO,12.0,34950.0,53187.0,4757.0,1843.0,1398.0,480.0,5,2824,2065,5,5.8,4.7,7.7,54.0,Gasolina,1984,Automático,delantera,7,140,190,320,241,7.5,6,2020,132.0,4,Turbo de geometría variable,AUDI,A5
Madrid,https://www.autocasion.com/coches-segunda-mano/land-rover-range-rover-sport-ocasion/range-rover-sport-3-0sdv6-hse-306-ref14082519,25/11/2024,61420,CLICARS MADRID,C,12.0,56490.0,89200.0,4850.0,2073.0,1780.0,784.0,5,2923,3000,5,7.0,6.4,7.9,80.0,Diesel,2993,Automático,total permanente,8,225,306,700,210,7.2,7,2020,185.0,6,Turbo,LAND-ROVER,RANGE ROVER SPORT
Madrid,https://www.autocasion.com/coches-segunda-mano/kia-stonic-ocasion/stonic-1-0-t-gdi-mhev-imt-drive-100-ref14874842,25/11/2024,31328,CLICARS MADRID,ECO,12.0,20990.0,25370.0,4140.0,1760.0,1500.0,352.0,5,2580,1680,5,,,,45.0,Gasolina,,Manual,delantera,6,74,100,172,183,10.7,1,2024,100.0,3,Turbo,KIA,STONIC
Madrid,https://www.autocasion.com/coches-segunda-mano/kia-stonic-ocasion/stonic-1-0-t-gdi-mhev-imt-drive-100-ref14552101,25/11/2024,66255,CLICARS MADRID,ECO,12.0,16490.0,25370.0,4140.0,1760.0,1500.0,352.0,5,2580,1680,5,,,,45.0,Gasolina,,Manual,delantera,6,74,100,172,183,10.7,12,2022,100.0,3,Turbo,KIA,STONIC
Madrid,https://www.autocasion.com/coches-segunda-mano/jeep-renegade-ocasion/renegade-1-3-phev-trailhawk-4x4-aut-240-ref14684973,25/11/2024,8751,CLICARS MADRID,0 EMISIONES,12.0,26990.0,47250.0,4236.0,1805.0,1684.0,330.0,5,2570,2315,5,,,,37.0,Híbrido Enchufable,1332,Automático,total permanente,6,177,240,270,199,7.1,7,2022,,4,Turbo,JEEP,RENEGADE
